Degree_difference,Max_degree,Avg_degree,MIN_distance,Avg_cluster_coef,Avg_jaccard,Hyper_jaccard,Adamic_adar
8,11,6.333333333333333,1,0.5605128205128206,0.5225806451612903,0.4,813.096561776085
2,14,13.0,7,0.061217948717948716,0.03571428571428571,0.03571428571428571,225.91241608185447
0,2,2.0,2,0.3333333333333333,0.0,0.0,2.3258627563275693
27,66,52.5,1,0.09793575705448411,0.05042016806722689,0.05042016806722689,1321.2909722232469
28,38,25.0,1,0.17330015887093198,0.15310077519379844,0.0,331.8126127571746
79,81,29.666666666666668,1,0.20764411027568921,0.02521227275095067,0.0,335.401057860208
3,4,2.5,2,0.0,0.0,0.0,161.04449375960132
24,30,14.75,1,0.32946689053215683,0.13708332831460343,0.02666666666666667,532.2608628895579
31,36,20.5,2,0.18293650793650795,0.0,0.0,425.6495184818543
31,33,15.1,1,0.23055067928287745,0.027593429700709392,0.0,0.0
4,5,3.0,7,0.0,0.2,0.2,2718.6851909049383
6,9,6.0,7,0.5071428571428571,0.18181818181818182,0.18181818181818182,1219.7446599019847
39,42,20.333333333333332,1,0.2507372393401805,0.014925373134328358,0.0,116.86943486543983
2,3,2.0,7,0.5,0.16666666666666666,0.16666666666666666,706.3825461031047
19,90,80.5,7,0.030099606743647922,0.004878048780487805,0.004878048780487805,2230.171074479602
23,27,15.5,7,0.21614509246088193,0.023809523809523808,0.023809523809523808,189.73336872645334
13,20,13.5,7,0.22282608695652173,0.034482758620689655,0.034482758620689655,255.6924371699328
8,11,8.0,1,0.4801678525816457,0.07777777777777778,0.0,84.19197418585134
6,12,9.0,2,0.16596638655462184,0.0,0.0,47.22899526292596
0,3,3.0,7,0.1,0.14285714285714285,0.14285714285714285,1190.3117146477955
2,14,13.0,7,0.09826839826839825,0.03125,0.03125,374.8862997659421
6,9,6.0,7,0.39081996434937616,0.034482758620689655,0.034482758620689655,362.4978919080793
4,5,3.0,1,0.6607142857142857,0.1111111111111111,0.1111111111111111,133.34572927814364
53,54,14.75,1,0.006448412698412698,0.08333333333333333,0.0,1.7396692452623335
12,28,22.0,1,0.4104941385740498,0.3968253968253968,0.3968253968253968,1925.3519869624886
2,8,7.0,1,0.173015873015873,0.13333333333333333,0.13333333333333333,117.18557453513597
19,23,11.0,1,0.3174963924963925,0.1910477322242028,0.0847457627118644,839.3477653459038
4,5,2.5,2,0.19047619047619047,0.0,0.0,0.0
1,7,6.5,7,0.2344643660433134,0.03125,0.03125,513.7771450627141
2,5,4.0,2,0.16666666666666666,0.0,0.0,19.911070227111757
71,84,37.333333333333336,1,0.12401346401346403,0.028985507246376812,0.0,155.7533300317867
6,17,14.0,1,0.15215686274509804,0.04878048780487805,0.04878048780487805,596.2817951484064
56,59,26.333333333333332,1,0.18825932778291707,0.09008771929824562,0.017241379310344827,248.20389685223353
3,5,3.3333333333333335,1,0.4777777777777778,0.23597883597883595,0.09090909090909091,121.52296562476927
129,130,34.75,1,0.11077179021825119,0.011811023622047244,0.0,4.686889273362787
4,8,6.0,2,0.5666666666666667,0.0,0.0,56.952340995715396
18,25,16.0,1,0.2622282529738902,0.11764705882352941,0.11764705882352941,1076.21982119365
2,9,8.0,7,0.22505827505827505,0.043478260869565216,0.043478260869565216,466.7121510158898
5,17,14.0,1,0.08355927698032961,0.051903651903651905,0.0,39.28589293457696
23,92,80.5,7,0.19487415106097572,0.014705882352941176,0.014705882352941176,2491.246172491532
55,78,50.5,1,0.06967218435572865,0.08247422680412371,0.08247422680412371,1550.6545142308762
77,97,58.5,1,0.11151817038553254,0.032467532467532464,0.032467532467532464,1582.0621921243905
3,8,6.5,7,0.34798534798534797,0.17647058823529413,0.17647058823529413,184.81042370623186
37,46,27.5,2,0.03531746031746032,0.0,0.0,436.9121505068301
3,17,15.5,7,0.07576923076923077,0.024390243902439025,0.024390243902439025,226.72234431201343
9,20,15.5,1,0.358974358974359,0.3333333333333333,0.3333333333333333,420.31666131646944
43,49,27.5,1,0.18887590103253457,0.0967741935483871,0.0967741935483871,597.0870035825327
26,39,26.0,2,0.14518814518814518,0.0,0.0,635.5773539595644
2,22,21.0,7,0.15065570904004197,0.016129032258064516,0.016129032258064516,554.2369760041141
109,119,49.8,1,0.4415767432610598,0.2990427235279438,0.06437768240343347,1374.1867413496575
5,8,5.5,1,0.36257309941520466,0.047619047619047616,0.047619047619047616,120.45301919138103
226,229,100.33333333333333,1,0.12964859249268804,0.10176182778050351,0.004,1536.826542950455
30,32,14.333333333333334,1,0.2687977334318798,0.09399902423158236,0.021739130434782608,135.0948773954892
5,8,6.0,1,0.22222222222222224,0.05333333333333334,0.0,33.19496668329227
17,22,11.0,1,0.4211906867079281,0.0784313725490196,0.0,28.304732339074246
1,5,4.5,1,0.13333333333333333,0.09090909090909091,0.09090909090909091,184.26164680302887
37,48,29.5,2,0.2252878011458667,0.0,0.0,339.80077380987416
0,0,0.0,7,0.0,0.0,0.0,0.0
21,61,50.5,2,0.14283060457332686,0.0,0.0,889.0072281675244
5,8,5.5,1,0.19444444444444445,0.15384615384615385,0.15384615384615385,92.91393077085215
49,53,24.571428571428573,1,0.08661055123493547,0.004311908689955817,0.0,0.0
3,17,15.5,7,0.10500000000000001,0.05128205128205128,0.05128205128205128,1287.7178591568477
1,5,4.5,7,0.36666666666666664,0.1111111111111111,0.1111111111111111,105.10062558691051
5,7,4.5,2,0.017857142857142856,0.0,0.0,9.413322145406218
5,44,42.0,1,0.13624229229698512,0.059007465963987704,0.02727272727272727,1483.7162288371483
54,72,48.666666666666664,1,0.043133040106506114,0.04924154058786636,0.0,1192.3906038169669
68,87,42.857142857142854,1,0.3415041605827624,0.18280189873800665,0.0048543689320388345,602.6795760871905
11,62,56.5,2,0.04771214448633804,0.0,0.0,998.7765620984252
2,10,9.0,2,0.05025252525252525,0.0,0.0,161.79601089309733
10,14,9.0,1,0.37083333333333335,0.1111111111111111,0.1111111111111111,682.6262988908336
4,8,5.666666666666667,1,0.2341269841269841,0.21085164835164835,0.10526315789473684,191.63737471444568
4,6,4.0,7,0.5,0.125,0.125,190.00938323018002
25,27,14.5,2,0.5258064516129032,0.0,0.0,246.30072050687698
106,113,50.75,1,0.18030057616399023,0.07374551104940723,0.0,914.5524741596507
5,12,9.5,2,0.0,0.0,0.0,192.790145606146
80,84,44.0,1,0.2739641807003475,0.02197802197802198,0.02197802197802198,1587.507508902674
44,68,43.666666666666664,1,0.24381166304437127,0.24409723171098296,0.11578947368421053,918.1526281124046
64,68,31.666666666666668,1,0.1856072766185126,0.017543859649122806,0.0,252.548905987511
13,17,10.5,1,0.11363636363636363,0.04,0.04,394.4668390497142
10,11,6.0,7,0.04395604395604396,0.07142857142857142,0.07142857142857142,136.03882009170607
59,84,54.5,1,0.11371462633314608,0.07079646017699115,0.07079646017699115,1830.9144333566019
5,8,5.5,2,0.03571428571428571,0.0,0.0,37.122448324620926
22,23,10.0,1,0.09312310030395136,0.008447346600331675,0.0,6.093658401640361
0,5,5.0,7,0.19047619047619047,0.07692307692307693,0.07692307692307693,401.02037335408625
1,6,5.5,2,0.4204301075268817,0.0,0.0,78.72674191838694
30,32,15.333333333333334,1,0.3919190565532029,0.022222222222222223,0.0,172.3168715943191
7,9,5.5,1,0.7857142857142857,0.25,0.25,17.461468606643265
3,12,10.5,7,0.0985014985014985,0.041666666666666664,0.041666666666666664,2920.761939678684
18,37,28.0,2,0.11637335095981713,0.0,0.0,1371.8669084284718
27,41,27.5,7,0.12207792207792209,0.015151515151515152,0.015151515151515152,1340.7252670948292
0,5,5.0,2,0.275974025974026,0.0,0.0,600.000765002706
4,6,4.0,1,0.3571428571428571,0.1111111111111111,0.1111111111111111,239.6576482864698
6,10,7.0,2,0.11363636363636363,0.0,0.0,113.23315850084691
12,14,8.0,2,0.075,0.0,0.0,65.04066779175504
34,35,9.25,1,0.18132472398776747,0.010328282828282827,0.0,0.0
1,9,8.5,7,0.2576923076923077,0.043478260869565216,0.043478260869565216,3260.4727976722224
11,30,24.5,2,0.031859553422812825,0.0,0.0,877.9051490159131
36,36,12.333333333333334,7,0.3533011272141707,0.0,0.0,0.0
3,8,6.5,2,0.1567099567099567,0.0,0.0,15.714805916567327
3,4,2.5,7,0.1,0.2,0.2,8.972317325201043
0,6,6.0,2,0.3222943722943723,0.0,0.0,316.3721308626689
16,16,8.0,7,0.08152173913043478,0.0,0.0,0.0
53,56,36.666666666666664,1,0.26430937073835964,0.03036223036223036,0.0,663.0149894927496
14,19,12.0,1,0.23947368421052634,0.08695652173913043,0.08695652173913043,83.84695643117972
25,44,31.5,2,0.2529653009529171,0.0,0.0,896.9908275561615
8,10,6.0,1,0.20833333333333331,0.09090909090909091,0.09090909090909091,34.74231620355608
61,64,23.333333333333332,1,0.29225086687773255,0.13333333333333333,0.0,190.9189713773041
25,29,16.5,2,0.08888888888888889,0.0,0.0,100.00092704470988
1,3,2.5,1,0.3333333333333333,0.14285714285714285,0.14285714285714285,175.8868283644264
24,37,22.666666666666668,1,0.1649777517078749,0.11871141975308641,0.028169014084507043,734.7893761535965
1,1,0.5,7,0.0,0.0,0.0,0.0
21,29,19.333333333333332,1,0.11995524604220255,0.04498222586819798,0.0,127.1930721437774
11,20,14.5,2,0.08130215195432587,0.0,0.0,269.9421715337951
6,9,6.0,1,0.6821428571428572,0.4444444444444444,0.4444444444444444,19.583554047756216
8,18,14.0,2,0.2392706572633133,0.0,0.0,857.5962444112918
12,15,9.0,2,0.16904761904761906,0.0,0.0,107.25519253460102
16,17,7.75,1,0.36645658263305325,0.04692760942760943,0.0,22.01518840085242
2,4,3.0,2,0.5666666666666667,0.0,0.0,33.12946938270767
17,17,7.333333333333333,7,0.052941176470588235,0.015151515151515152,0.0,0.0
1,1,0.6666666666666666,1,0.0,0.0,0.0,0.0
1,3,2.5,7,0.16666666666666666,0.2,0.2,16.559594658762414
11,13,7.5,2,0.03787878787878788,0.0,0.0,28.946908675272972
7,17,13.5,2,0.09870129870129869,0.0,0.0,935.0280229150295
9,11,5.666666666666667,1,0.65,0.3132832080200501,0.10526315789473684,980.4670899073255
2,5,4.0,2,0.03333333333333333,0.0,0.0,9.76467423907188
10,31,26.0,1,0.24155474155474155,0.17073170731707318,0.17073170731707318,796.452278844554
50,53,28.0,2,0.10059676044330776,0.0,0.0,1578.8311092566996
0,3,3.0,1,0.16666666666666666,0.14285714285714285,0.14285714285714285,44.05307531739538
4,6,3.6666666666666665,1,0.13333333333333333,0.125,0.0,54.21515542719369
3,15,13.5,2,0.11655056759545923,0.0,0.0,432.5667137001304
6,14,11.0,2,0.08260233918128654,0.0,0.0,84.2150815884361
3,10,8.5,2,0.23352272727272727,0.0,0.0,451.85355043512686
0,4,4.0,2,0.05,0.0,0.0,1.5146267894569512
76,80,25.5,1,0.20982178783572042,0.05180220382659239,0.0,483.89430512572176
32,82,66.0,7,0.14351409776928994,0.023255813953488372,0.023255813953488372,2833.694237067551
8,13,9.0,2,0.08827838827838827,0.0,0.0,67.52353363999578
13,62,55.5,7,0.2339237516869096,0.007407407407407408,0.007407407407407408,1464.850249350207
11,13,7.5,2,0.08888888888888889,0.0,0.0,27.3161692604384
57,59,15.0,1,0.26358118941289194,0.008372579801151228,0.0,0.0
15,22,14.5,2,0.24523809523809523,0.0,0.0,411.60011027493425
15,22,15.0,1,0.12377802896227894,0.09736338665684446,0.0,252.91881733002057
9,23,18.5,7,0.19176788124156546,0.018867924528301886,0.018867924528301886,2025.9502275724394
4,26,24.0,7,0.2700340136054422,0.013513513513513514,0.013513513513513514,2470.0210309497606
9,11,6.5,2,0.2857142857142857,0.0,0.0,2.4495668450259673
9,11,6.5,2,0.6607142857142857,0.0,0.0,0.0
28,30,9.0,1,0.548941798941799,0.05555555555555555,0.0,0.0
8,44,40.0,1,0.1029708853238265,0.05333333333333334,0.05333333333333334,1187.9218395507366
2,10,9.0,2,0.1534090909090909,0.0,0.0,72.92580993528978
190,202,61.421052631578945,1,0.3669522139141388,0.30112474724707516,0.0076726342710997444,1127.7742342911774
12,21,13.25,1,0.2605177717019822,0.20299645000731958,0.0,199.10310287249504
1,6,5.5,2,0.047619047619047616,0.0,0.0,3.1878711083351097
8,10,6.0,2,0.08181818181818182,0.0,0.0,205.89001630941786
1,4,3.5,2,0.20833333333333331,0.0,0.0,242.99172604710802
10,22,17.0,7,0.04873949579831933,0.061224489795918366,0.061224489795918366,2320.7836847338663
13,28,21.5,7,0.11129994876124907,0.028169014084507043,0.028169014084507043,1712.5089436507633
1,4,3.5,7,0.5,0.09090909090909091,0.09090909090909091,160.25644180955567
22,22,11.0,7,0.0392156862745098,0.0,0.0,0.0
30,58,43.0,7,0.0734630002235636,0.009433962264150943,0.009433962264150943,1518.204717830098
1,1,0.5,7,0.0,0.0,0.0,0.0
54,64,30.666666666666668,1,0.2304385249105306,0.17704517704517705,0.0625,1410.3314146415566
13,21,13.0,1,0.14500274282882977,0.07705627705627706,0.0,257.28292355056124
1,3,2.5,2,0.0,0.0,0.0,116.87632102966379
2,2,1.0,7,0.5,0.0,0.0,0.0
38,91,72.0,7,0.024536154382701694,0.018072289156626505,0.018072289156626505,2696.924993672699
2,12,11.0,1,0.2866133866133866,0.19047619047619047,0.19047619047619047,375.20789870520633
2,6,5.0,7,0.13095238095238093,0.1,0.1,485.712299790652
10,24,19.0,7,0.08235675395385014,0.020833333333333332,0.020833333333333332,1184.153934002372
5,13,10.5,7,0.12547211242863418,0.03125,0.03125,4278.341371969912
26,29,13.333333333333334,1,0.414846604600244,0.16805522208883553,0.039603960396039604,579.9963823278113
7,7,3.5,7,0.09722222222222222,0.0,0.0,0.0
68,79,45.333333333333336,1,0.10513672920707105,0.09110278323941373,0.006097560975609756,784.3333657794816
9,30,25.5,7,0.2160656560901359,0.025,0.025,1183.128226812818
12,21,15.0,7,0.39166427065363235,0.011904761904761904,0.011904761904761904,1601.0919487319522
20,22,13.666666666666666,1,0.44462081128747794,0.15309470000729022,0.06976744186046512,389.81375637206844
3,3,1.5,7,0.0,0.0,0.0,0.0
60,64,34.0,7,0.07613030519289701,0.011235955056179775,0.011235955056179775,630.9145635691174
2,3,2.0,1,0.8333333333333333,0.25,0.25,7.104998082154228
64,68,24.0,1,0.24010492530363656,0.025396825396825397,0.0,12.940507780912194
91,101,55.5,7,0.5444781445138269,0.007407407407407408,0.007407407407407408,1133.5067095933894
68,70,36.0,1,0.3543859649122807,0.03896103896103896,0.03896103896103896,912.8774137103104
17,28,19.5,2,0.11289525691699605,0.0,0.0,970.9975401948581
7,8,4.5,1,0.5727272727272728,0.08333333333333333,0.08333333333333333,367.63608861377
7,23,19.5,7,0.0857843137254902,0.024390243902439025,0.024390243902439025,930.6280752105673
15,18,10.5,1,0.2803030303030303,0.038461538461538464,0.038461538461538464,190.98205657550469
3,9,7.5,7,0.3829365079365079,0.0625,0.0625,299.5588712619326
0,3,3.0,7,0.16666666666666666,0.2,0.2,507.62411545608023
15,48,40.5,7,0.44466936572199733,0.015037593984962405,0.015037593984962405,2213.4119954085554
3,11,9.5,2,0.29347319347319345,0.0,0.0,39.03722859969706
34,36,11.333333333333334,1,0.509009265588213,0.08338866953129852,0.0,21.822409833148726
34,49,34.0,1,0.12790633324097242,0.0411225410285855,0.007936507936507936,762.6218910786334
9,44,39.5,7,0.051018662270387996,0.010638297872340425,0.010638297872340425,2138.1304163820455
11,21,15.25,1,0.2448098470157294,0.2009693205345379,0.0,342.8820554014188
44,50,20.666666666666668,1,0.42102540668477983,0.29201860231272,0.1810344827586207,2207.701345928488
13,27,20.5,7,0.11688311688311688,0.01818181818181818,0.01818181818181818,1162.4509229602527
47,49,19.75,1,0.04956615564447242,0.010416666666666666,0.0,8.804206708985827
21,23,10.666666666666666,1,0.44932844932844934,0.15834204110066177,0.030303030303030304,536.6666250170787
73,76,30.666666666666668,1,0.46493937240205896,0.11324191838897722,0.02702702702702703,440.643087688576
28,39,25.0,7,0.36946778711484596,0.02912621359223301,0.02912621359223301,1297.224222174374
10,15,10.0,1,0.15714285714285714,0.038461538461538464,0.038461538461538464,367.40424459969006
21,27,16.5,2,0.06772486772486772,0.0,0.0,407.49808323173727
54,56,13.0,1,0.4805918475843289,0.13224804296232867,0.0,2.089155687463177
9,12,7.5,1,0.4487179487179487,0.125,0.125,375.001935184236
12,18,12.0,2,0.10906298003072196,0.0,0.0,507.00491852232625
64,66,32.6,1,0.47539438954940555,0.1602923326112835,0.0,11.912463594102308
3,7,5.5,2,0.19444444444444442,0.0,0.0,13.408757475881442
2,14,13.0,1,0.21009608415905268,0.006410256410256411,0.0,533.8798805600113
5,7,4.5,7,0.29166666666666663,0.09090909090909091,0.09090909090909091,399.13345399993045
7,18,14.5,2,0.06726006191950465,0.0,0.0,340.31282276508404
5,5,2.5,7,0.07142857142857142,0.0,0.0,0.0
35,37,13.4,1,0.3917223262050848,0.01879209870589181,0.0,37.003091671721016
4,8,6.0,7,0.6411273911273911,0.018518518518518517,0.018518518518518517,2732.1585287496587
26,33,15.75,1,0.15814860426929392,0.09257154882154883,0.0,292.88673272658474
5,8,5.5,1,0.12878787878787878,0.06666666666666667,0.06666666666666667,161.87999585038602
17,37,28.5,7,0.3732628809869376,0.008547008547008548,0.008547008547008548,1307.7378957876972
25,29,16.5,2,0.1036036036036036,0.0,0.0,77.43086715255781
3,8,6.5,2,0.08888888888888889,0.0,0.0,0.693636280601807
4,14,12.0,7,0.18827838827838828,0.034482758620689655,0.034482758620689655,227.75047972559418
6,13,10.0,7,0.1675824175824176,0.029411764705882353,0.029411764705882353,627.0346068755946
1,2,1.5,2,0.6666666666666666,0.0,0.0,51.88883507256707
8,16,12.0,2,0.06203007518796992,0.0,0.0,117.03326680567831
0,1,1.0,2,0.0,0.0,0.0,0.0
6,7,4.0,2,0.017857142857142856,0.0,0.0,5.7389461031388755
1,20,19.5,7,0.07919799498746867,0.025,0.025,1121.5617478169368
0,9,9.0,2,0.07272727272727272,0.0,0.0,1465.9355025968566
2,5,4.0,7,0.16666666666666666,0.14285714285714285,0.14285714285714285,68.35824467447584
30,33,18.0,1,0.2520614954577219,0.034482758620689655,0.034482758620689655,716.5299743005173
25,43,30.5,7,0.08837319512785352,0.014084507042253521,0.014084507042253521,1076.2720018232583
7,39,35.5,7,0.1936968048106175,0.005076142131979695,0.005076142131979695,2021.7715339692365
13,16,7.666666666666667,1,0.3737373737373737,0.08454106280193237,0.0,173.5601655307019
2,3,2.0,7,0.16666666666666666,0.3333333333333333,0.3333333333333333,3.7521668288254073
61,66,29.666666666666668,1,0.07927187691893574,0.05230011398794984,0.010752688172043012,542.217999513066
26,44,28.666666666666668,1,0.194602332533367,0.17961570593149537,0.08163265306122448,245.60014825560543
5,9,7.0,1,0.2985449735449735,0.23515519568151147,0.13793103448275862,346.7548452502302
0,1,1.0,1,0.3333333333333333,0.0,0.0,0.0
8,17,13.0,2,0.3883462282398452,0.0,0.0,470.9729729064899
18,20,9.5,1,0.317384370015949,0.16485772681424857,0.0,93.79464784795876
23,30,18.5,1,0.27079831932773113,0.10256410256410256,0.10256410256410256,650.1905041343385
2,30,29.0,7,0.06758910460736019,0.016129032258064516,0.016129032258064516,565.4609456810989
9,16,11.5,7,0.17242424242424242,0.02857142857142857,0.02857142857142857,530.1567409164657
3,25,23.5,7,0.05205254515599343,0.017241379310344827,0.017241379310344827,1734.3920511515637
28,64,50.0,7,0.042551979562057946,0.008064516129032258,0.008064516129032258,1235.3138795820998
5,6,4.25,1,0.09956709956709957,0.009259259259259259,0.0,2.465124064475118
18,18,5.0,7,0.03333333333333333,0.0,0.0,0.0
21,22,11.5,2,0.019762845849802372,0.0,0.0,17.45870253400921
8,14,10.0,7,0.23873437775039608,0.016129032258064516,0.016129032258064516,621.9955331190104
8,9,5.0,2,0.12380952380952381,0.0,0.0,0.28599966750267436
4,6,4.0,1,0.21428571428571427,0.1111111111111111,0.1111111111111111,61.590278419580684
0,1,1.0,2,0.5,0.0,0.0,0.0
8,12,8.0,2,0.21746031746031746,0.0,0.0,6.062252360320167
7,18,14.5,2,0.06220095693779904,0.0,0.0,523.8001229427457
16,92,84.0,2,0.13445679064361532,0.0,0.0,1522.7857119300795
5,7,4.5,2,0.1388888888888889,0.0,0.0,3.5492039803855
4,4,2.0,7,0.06666666666666667,0.0,0.0,0.0
4,9,6.333333333333333,1,0.3761904761904762,0.08333333333333333,0.0,2.765983133372989
32,46,27.666666666666668,1,0.08762365333012935,0.0592944369063772,0.012658227848101266,691.4010093674315
5,21,18.5,2,0.10721343873517787,0.0,0.0,1213.1115659956477
13,18,11.5,7,0.5399663463206468,0.01282051282051282,0.01282051282051282,1098.099114925702
41,43,22.5,7,0.025709219858156027,0.02040816326530612,0.02040816326530612,590.2090572477374
40,44,24.0,2,0.14980888676540852,0.0,0.0,182.2604965290669
